Restaurant ID,Restaurant Name,City,Cuisines,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating text,Votes,Country Name,Avg. Cost For two($)
18277008,Delhi Foods,Noida,North Indian,No,No,No,No,1,0.0,Not rated,0,India,1239.13
18399250,Deli Chic,Noida,"North Indian, Chinese",No,No,No,No,1,0.0,Not rated,2,India,2478.27
18449300,Delicacies,Noida,Bakery,No,No,No,No,2,0.0,Not rated,1,India,3097.84
18454471,Kanha Ji Sweets & Restaurant,Noida,"Mithai, North Indian, Street Food",No,No,No,No,1,0.0,Not rated,1,India,1239.13
18273973,Little China,Noida,Chinese,No,No,No,No,1,0.0,Not rated,1,India,1548.92
18375406,Lola's Cafe,Noida,"Cafe, Fast Food",No,No,No,No,1,0.0,Not rated,1,India,2168.49
18384109,Madras Coffee House,Noida,Beverages,No,No,No,No,1,0.0,Not rated,1,India,619.57
18441569,Moju Juice Bar,Noida,Beverages,No,No,No,No,1,0.0,Not rated,0,India,1239.13
18254543,Peniel Restaurant,Noida,South Indian,No,No,No,No,1,0.0,Not rated,3,India,1239.13
18393815,Pizza Key,Noida,"Pizza, Fast Food",No,No,No,No,2,0.0,Not rated,3,India,4336.97
18458636,Sandoz,Noida,"North Indian, Chinese",No,No,No,No,2,0.0,Not rated,1,India,3097.84
18481281,Subway,Noida,"American, Fast Food, Salad, Healthy Food",No,No,No,No,2,0.0,Not rated,0,India,3097.84
18474432,Tandoori Mystery,Noida,North Indian,No,No,No,No,1,0.0,Not rated,3,India,2478.27
18441559,Taste of Punjab,Noida,North Indian,No,No,No,No,1,0.0,Not rated,0,India,1858.7
18441665,Tea Nation,Noida,"Fast Food, Beverages",No,No,No,No,1,0.0,Not rated,1,India,1239.13
18466397,The Corporate Kitchen,Noida,"North Indian, Chinese",No,No,No,No,1,0.0,Not rated,0,India,1858.7
18441557,The Royal Kitchen,Noida,"North Indian, Chinese",No,No,No,No,1,0.0,Not rated,0,India,2478.27
18441671,Tpot,Noida,"Fast Food, Beverages",No,No,No,No,2,0.0,Not rated,1,India,3097.84
18416310,Wild Chef House,Noida,"Continental, Chinese, North Indian, Indian",No,Yes,No,No,2,0.0,Not rated,3,India,3097.84
18146472,Cake n Flower,Noida,Bakery,No,No,No,No,1,2.9,Average,7,India,929.35
3145,Dilli 6,Noida,"North Indian, Chinese",No,Yes,No,No,2,2.8,Average,84,India,3097.84
312175,Food Bell,Noida,"North Indian, South Indian",No,No,No,No,1,2.8,Average,6,India,2478.27
3143,Kalpana Hotel,Noida,North Indian,No,No,No,No,1,2.9,Average,4,India,1239.13
4518,Sagar Dhaba,Noida,North Indian,No,No,No,No,1,3.1,Average,27,India,2168.49
304510,Shree Balaji Shudh Vaishno Hotel,Noida,North Indian,No,No,No,No,1,2.9,Average,5,India,929.35
310875,Shree Rathnam,Noida,"South Indian, North Indian, Chinese",Yes,Yes,No,No,2,3.3,Average,57,India,4956.54
309317,Simran's Cake Studio,Noida,Bakery,No,No,No,No,1,3.4,Average,23,India,1548.92
311085,Sweet Cake,Noida,Bakery,No,No,No,No,1,3.0,Average,10,India,1858.7
300914,The Cake Xpress,Noida,"Bakery, Desserts",No,Yes,No,No,1,3.0,Average,43,India,1548.92
8115,The Chef,Noida,"North Indian, Mughlai, Chinese, Fast Food",No,No,No,No,2,2.7,Average,8,India,3097.84
18455665,The Flying Pan,Noida,"North Indian, Fast Food",No,No,No,No,1,3.2,Average,12,India,2478.27
18146390,Wrapster,Noida,Fast Food,No,No,No,No,1,3.2,Average,48,India,1239.13
18435298,Getafix Petit,Noida,"Healthy Food, Juices",No,Yes,No,No,2,3.5,Good,14,India,4336.97
18407293,Cake N Gifts,Noida,Bakery,No,No,No,No,1,0.0,Not rated,0,India,1858.7
18432201,Cheese Pizza,Noida,Pizza,No,No,No,No,1,0.0,Not rated,0,India,1548.92
304493,Divya Hotal,Noida,North Indian,No,No,No,No,1,0.0,Not rated,2,India,929.35
18438456,Green Valley Chinese Food,Noida,Chinese,No,No,No,No,1,0.0,Not rated,0,India,1239.13
18367439,Hooting Owl Cafe,Noida,"Fast Food, Beverages",No,No,No,No,1,0.0,Not rated,2,India,1858.7
18466616,Jaak Foods,Noida,"North Indian, Chinese",No,No,No,No,1,0.0,Not rated,1,India,2478.27
18382368,Kaka Restaurant,Noida,"Mughlai, North Indian",No,No,No,No,1,0.0,Not rated,1,India,2788.05
18465093,KC Bakers,Noida,Bakery,No,No,No,No,1,0.0,Not rated,1,India,2168.49
18345109,KC Bakery,Noida,Bakery,No,No,No,No,1,0.0,Not rated,1,India,1548.92
18432027,Rajan Foods Corner,Noida,North Indian,No,No,No,No,1,0.0,Not rated,1,India,1858.7
18258742,Sagar Dhaba,Noida,North Indian,No,No,No,No,1,0.0,Not rated,2,India,2168.49
18254314,Sarfira,Noida,Fast Food,No,No,No,No,1,0.0,Not rated,1,India,1239.13
18258756,Shama Chicken Corner,Noida,Mughlai,No,No,No,No,1,0.0,Not rated,2,India,1858.7
18382366,Yummy Kitchen,Noida,"North Indian, Mughlai",No,No,No,No,1,0.0,Not rated,1,India,2788.05
4882,Barista,Noida,Cafe,No,No,No,No,2,2.9,Average,22,India,4027.19
309535,Divine Curries,Noida,"North Indian, Chinese, South Indian",No,Yes,No,No,2,3.0,Average,31,India,4336.97
18415359,Moon Bite,Noida,"North Indian, Chinese",No,Yes,No,No,1,3.3,Average,13,India,1858.7
308451,Subway,Noida,"American, Fast Food, Salad, Healthy Food",No,No,No,No,2,3.4,Average,55,India,3097.84
18156287,Hurry's Paratha,Noida,North Indian,No,Yes,No,No,1,3.5,Good,45,India,1239.13
399,McDonald's,Noida,"Fast Food, Burger",No,Yes,No,No,2,3.7,Good,135,India,3097.84
18161600,Cafe Coffee Day,Noida,Cafe,No,No,No,No,1,0.0,Not rated,2,India,2788.05
18249084,Dunkin' Donuts,Noida,"Burger, Desserts, Fast Food",No,No,No,No,2,0.0,Not rated,2,India,3717.4
18432020,Green Chilli Fast Food,Noida,Chinese,No,No,No,No,1,0.0,Not rated,0,India,1858.7
18432013,Street Food Corner,Noida,Chinese,No,No,No,No,1,0.0,Not rated,0,India,1548.92
302558,Aggarwal,Noida,"South Indian, Chinese, Street Food, Mithai",No,Yes,No,No,1,3.3,Average,61,India,2478.27
1323,Bon Bon Pastry Shop,Noida,"Bakery, Desserts, Fast Food",No,No,No,No,1,3.1,Average,213,India,929.35
1735,BSGulati's Punjabi Swad,Noida,"North Indian, Mughlai",No,Yes,No,No,2,2.5,Average,357,India,4336.97
5677,Cafe-18,Noida,Fast Food,No,No,No,No,1,2.5,Average,103,India,1548.92
300953,Chandni Chowk Ke Mashhoor Paranthe,Noida,North Indian,No,No,No,No,1,2.8,Average,30,India,619.57
18346730,Hira Sweets,Noida,"Mithai, North Indian, South Indian, Street Food, Chinese",No,No,No,No,2,3.3,Average,36,India,3717.4
937,KFC,Noida,"American, Fast Food, Burger",No,Yes,No,No,2,2.7,Average,608,India,3097.84
307720,Khan's Kathi Rolls,Noida,"North Indian, Street Food",No,No,No,No,1,3.2,Average,76,India,2478.27
591,Nathu's Sweets,Noida,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",No,Yes,No,No,2,2.5,Average,211,India,3717.4
18371433,Nawabi Mughlai Zaika,Noida,"North Indian, Mughlai",No,Yes,No,No,2,3.3,Average,19,India,3717.4
18287364,Nite Bites,Noida,"North Indian, Chinese, Continental",No,Yes,No,No,2,3.4,Average,68,India,4027.19
7913,Nizam's Kathi Kabab,Noida,"North Indian, Fast Food",No,Yes,No,No,2,3.0,Average,139,India,5576.1
18180086,NSD Resto Bar & Kitchen,Noida,"North Indian, Chinese, Continental",Yes,No,No,No,3,2.6,Average,19,India,6195.67
5678,PS Wah Bhai Wah,Noida,"North Indian, Chinese",No,Yes,No,No,2,2.6,Average,89,India,4336.97
427,Sagar Ratna,Noida,"South Indian, North Indian, Chinese",No,Yes,No,No,2,3.2,Average,277,India,3717.4
18292482,Sbarro,Noida,"Pizza, Italian",No,Yes,No,No,2,3.3,Average,97,India,3717.4
18446481,Swag & Swad,Noida,"North Indian, Chinese, Mughlai",No,Yes,No,No,2,3.4,Average,19,India,3717.4
18252573,The Kitchen,Noida,"North Indian, Mughlai",No,Yes,No,No,1,3.2,Average,47,India,2168.49
303269,Twenty Four Seven,Noida,"Fast Food, North Indian",No,No,No,No,1,3.4,Average,45,India,1858.7
301514,Zest Bar and Lounge,Noida,"Finger Food, North Indian, Chinese",Yes,No,No,No,3,3.4,Average,223,India,6195.67
310417,Angels in my Kitchen,Noida,"Bakery, Desserts, Fast Food",No,Yes,No,No,1,3.9,Good,205,India,2168.49
18208904,Baker Street,Noida,"Bakery, Beverages, Fast Food",No,Yes,No,No,1,3.6,Good,40,India,1858.7
307566,Bikanervala,Noida,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",No,Yes,No,No,2,3.7,Good,331,India,3407.62
18216913,Bikkgane Biryani,Noida,"Biryani, North Indian, Hyderabadi",Yes,Yes,No,No,2,3.8,Good,612,India,4956.54
310399,Burbee's Cafe,Noida,"American, Italian, Chinese, North Indian, Cafe",Yes,Yes,No,No,2,3.7,Good,833,India,5576.1
594,Cafe Coffee Day,Noida,Cafe,No,Yes,No,No,1,3.6,Good,125,India,2788.05
3796,Deez Biryani & Kebabs,Noida,"Biryani, North Indian, Mughlai",No,Yes,No,No,2,3.5,Good,430,India,4027.19
18336495,Dhaba at Atta,Noida,"North Indian, Mughlai",No,Yes,No,No,3,3.8,Good,477,India,6195.67
18228862,DND,Noida,"North Indian, Fast Food",No,Yes,No,No,1,3.5,Good,196,India,2168.49
384,Domino's Pizza,Noida,"Pizza, Fast Food",No,No,No,No,2,3.6,Good,547,India,4336.97
7945,Donald's Pastry Shop,Noida,Bakery,No,Yes,No,No,1,3.8,Good,402,India,1858.7
2985,Doosri Mehfil,Noida,"North Indian, Chinese, Mughlai",Yes,Yes,No,No,2,3.8,Good,285,India,5885.89
18228855,Fit Bites,Noida,Healthy Food,No,Yes,No,No,2,3.8,Good,154,India,4956.54
18289257,Hungry Minister,Noida,"Continental, Mexican, Fast Food, Chinese",No,Yes,Yes,No,1,3.5,Good,147,India,2478.27
18380141,Hurry's Paratha,Noida,"Pizza, North Indian",No,Yes,No,No,1,3.5,Good,47,India,1239.13
18272377,Imly,Noida,"Street Food, Continental, South Indian, North Indian, Chinese",No,No,No,No,2,3.9,Good,204,India,3717.4
18473005,Jambox,Noida,"Fast Food, Beverages",No,Yes,No,No,2,3.6,Good,30,India,3097.84
396,McDonald's,Noida,Fast Food,No,Yes,No,No,2,3.9,Good,403,India,3097.84
18014141,Metro Dhaba,Noida,"North Indian, Fast Food, Chinese, Biryani, Mughlai",No,Yes,No,No,2,3.8,Good,418,India,3097.84
1702,Nazeer Foods,Noida,"Mughlai, North Indian",No,Yes,No,No,2,3.6,Good,703,India,3717.4
18198836,Our Story Bistro & Tea Room,Noida,"Cafe, Italian, Continental, Desserts",Yes,No,No,No,3,3.9,Good,320,India,6195.67
309111,Paddy's Cafe,Noida,Cafe,Yes,Yes,No,No,2,3.7,Good,302,India,4956.54
309098,Popular Cakery,Noida,"Bakery, Desserts, Fast Food",No,Yes,No,No,2,3.9,Good,250,India,3097.84
18434638,Sadda Adda,Noida,"Fast Food, Chinese, North Indian",No,No,No,No,1,3.5,Good,22,India,1858.7
1070,Subway,Noida,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,2,3.8,Good,268,India,3097.84
2336,Top Breads,Noida,"Bakery, Fast Food",No,Yes,No,No,1,3.5,Good,420,India,1239.13
18273566,Wat-a-Burger!,Noida,Fast Food,No,Yes,No,No,1,3.6,Good,324,India,2168.49
311338,Chawla's 2,Noida,"North Indian, Mughlai, Chinese, Fast Food",No,Yes,No,No,2,2.2,Poor,81,India,4336.97
310609,Himalaya,Noida,North Indian,No,Yes,No,No,1,2.3,Poor,31,India,2788.05
307555,Public Cafe,Noida,"Fast Food, Beverages",No,Yes,No,No,1,2.1,Poor,74,India,2788.05
7956,Mad Over Donuts,Noida,Desserts,No,Yes,No,No,1,4.2,Very Good,235,India,2788.05
304612,RollsKing,Noida,Fast Food,No,No,No,No,1,4.0,Very Good,1055,India,1858.7
304691,Lumbini Food Point,Noida,Chinese,No,No,No,No,1,2.8,Average,18,India,2168.49
309519,Owlcity,Noida,Fast Food,No,Yes,No,No,1,3.6,Good,165,India,2478.27
18450369,Night Munchers,Noida,North Indian,No,No,No,No,2,0.0,Not rated,1,India,3097.84
18409730,Night Munchies,Noida,"North Indian, Chinese, South Indian",No,No,No,No,2,0.0,Not rated,0,India,3097.84
18427226,Anand Food Factory,Noida,"North Indian, Chinese",No,No,No,No,1,2.9,Average,4,India,1858.7
387,Nirula's,Noida,"Fast Food, North Indian, Chinese, Desserts, Ice Cream",Yes,Yes,No,No,3,2.5,Average,221,India,6815.24
301420,Snacks India,Noida,"North Indian, Chinese, South Indian",No,Yes,No,No,2,3.6,Good,103,India,3097.84
18383442,Ahaar Udyan,Noida,"North Indian, Chinese",No,No,No,No,1,0.0,Not rated,0,India,2478.27
18424675,Choco Bee,Noida,"Bakery, Desserts",No,No,No,No,2,0.0,Not rated,3,India,3097.84
18425782,Crazy Noodles,Noida,"Chinese, Thai",No,Yes,No,No,3,0.0,Not rated,2,India,6815.24
18457257,Dakshin Platter,Noida,South Indian,No,No,No,No,1,0.0,Not rated,0,India,1858.7
18382382,Kathi Junction,Noida,Fast Food,No,No,No,No,1,0.0,Not rated,2,India,1239.13
18441711,Sonu Parantha Corner,Noida,North Indian,No,No,No,No,1,0.0,Not rated,0,India,1239.13
308770,Olive Kitchen,Noida,"North Indian, Chinese",No,Yes,No,No,2,2.6,Average,17,India,3097.84
18472688,R Cafe,Noida,South Indian,No,No,No,No,1,3.0,Average,5,India,2478.27
18156065,Eating Point,Noida,North Indian,No,No,No,No,1,0.0,Not rated,3,India,1858.7
308951,New Gee Pee,Noida,"Fast Food, Chinese",No,No,No,No,1,3.3,Average,27,India,1858.7
308563,Uncle's JVCC Restaurant,Noida,"North Indian, Chinese",No,Yes,No,No,2,3.0,Average,26,India,3717.4
18409182,Twenty Four Seven,Noida,Fast Food,No,No,No,No,1,0.0,Not rated,1,India,1548.92
8065,Hari Om Restaurant,Noida,North Indian,No,No,No,No,1,3.0,Average,10,India,1548.92
18216929,Jain Restaurant,Noida,"North Indian, Chinese, South Indian",No,Yes,No,No,2,3.0,Average,7,India,3097.84
18224208,Lajawab Family Restaurant,Noida,"North Indian, Chinese",No,Yes,No,No,1,2.5,Average,17,India,2788.05
18441760,Alam Muradabadi & Hyderabadi Biryani,Noida,"Mughlai, Biryani",No,No,No,No,2,0.0,Not rated,0,India,3097.84
18492041,Bala Ji Raja Dhaba,Noida,North Indian,No,No,No,No,1,0.0,Not rated,0,India,1239.13
18393406,Brijwasi Dhaba,Noida,North Indian,No,No,No,No,1,0.0,Not rated,0,India,1239.13
18381676,Prerna Family Restaurant,Noida,"North Indian, Chinese",No,No,No,No,1,0.0,Not rated,0,India,2788.05
18430895,Rana Dhaba,Noida,North Indian,No,No,No,No,2,0.0,Not rated,0,India,3097.84
18433898,The Food Factory,Noida,North Indian,No,No,No,No,1,0.0,Not rated,1,India,929.35
5239,221 B Baker Street,Noida,Bakery,No,Yes,No,No,1,3.4,Average,102,India,2168.49
18312466,Hunger's Hub,Noida,"North Indian, Chinese, Mughlai",No,Yes,No,No,2,3.1,Average,16,India,3407.62
8022,Lajwaab Restaurant,Noida,"North Indian, Chinese",No,No,No,No,2,2.6,Average,59,India,3097.84
8017,Republic of Chicken,Noida,"Raw Meats, Fast Food",No,No,No,No,1,3.0,Average,37,India,2478.27
18020006,Gauranga Sweets,Noida,Mithai,No,No,No,No,2,0.0,Not rated,2,India,3097.84
18252394,Green Valley Chinese Food,Noida,Chinese,No,No,No,No,1,0.0,Not rated,0,India,2168.49
311375,Super Cake Shop,Noida,"Bakery, Desserts",No,Yes,No,No,1,2.5,Average,4,India,1858.7
18463959,Dev Food,Noida,"North Indian, South Indian, Chinese",No,No,No,No,1,0.0,Not rated,0,India,1858.7
18345461,Wakhra Swaad,Noida,"North Indian, Fast Food",No,Yes,No,No,2,4.1,Very Good,112,India,3097.84
311688,27 Grills,Noida,"North Indian, Chinese, Mughlai",No,Yes,No,No,2,3.3,Average,159,India,3717.4
18265723,China Hot Pot,Noida,Chinese,No,No,No,No,1,3.0,Average,6,India,2478.27
7986,Himalaya Momos & Roll,Noida,"Chinese, Fast Food",No,No,No,No,1,2.7,Average,15,India,1239.13
18244520,Hungry House Pizzas & More,Noida,"Pizza, Fast Food",No,Yes,No,No,2,3.4,Average,79,India,3717.4
5760,Khana Khajana Da Dhaba,Noida,North Indian,No,No,No,No,1,2.9,Average,5,India,2788.05
18265705,M.P. Chole Tikki Wala,Noida,Street Food,No,No,No,No,1,3.0,Average,10,India,929.35
5761,Maa Vaishno Shudh Bhojnalaya,Noida,North Indian,No,No,No,No,1,3.1,Average,8,India,1548.92
18255160,More Than Caf,Noida,Fast Food,No,No,No,No,1,3.0,Average,5,India,2478.27
18265709,Public Cafe,Noida,"Fast Food, Beverages",No,Yes,No,No,1,2.6,Average,13,India,2788.05
18236270,Sadda Taste,Noida,"North Indian, Fast Food, Chinese",No,No,No,No,1,3.1,Average,12,India,2788.05
5757,Sati Restaurant,Noida,North Indian,No,No,No,No,1,3.2,Average,12,India,1239.13
312237,Super Cake Shop,Noida,Bakery,No,Yes,No,No,1,2.8,Average,8,India,1858.7
5700,Uncle's Punjabi Rasoi,Noida,North Indian,No,No,No,No,1,2.9,Average,7,India,2478.27
302575,Yours Deliciously,Noida,"Street Food, Beverages",No,No,No,No,1,2.9,Average,4,India,2168.49
18463961,Captain Curry,Noida,"North Indian, Chinese",No,Yes,No,No,1,3.6,Good,19,India,2478.27
18336506,Oh My Scoop!,Noida,"Ice Cream, Beverages",No,No,No,No,1,3.5,Good,23,India,1239.13
5744,Reena Restaurant,Noida,"Chinese, South Indian, North Indian",No,No,No,No,1,3.5,Good,57,India,2478.27
18408051,Delight Food,Noida,"Italian, Chinese",No,No,No,No,1,0.0,Not rated,2,India,1858.7
18377587,Hungro,Noida,"North Indian, South Indian",No,No,No,No,1,0.0,Not rated,1,India,929.35
307719,Shiparma Shri,Noida,North Indian,No,No,No,No,1,0.0,Not rated,1,India,619.57
7982,Shri Adarsh Kulfi,Noida,Desserts,No,No,No,No,1,0.0,Not rated,1,India,929.35
311419,Simla Bakery,Noida,Bakery,No,Yes,No,No,1,0.0,Not rated,1,India,929.35
18383448,Swad E Punjab,Noida,North Indian,No,No,No,No,1,0.0,Not rated,0,India,1858.7
18432192,Vishnu Ki Rasoi,Noida,North Indian,No,No,No,No,1,0.0,Not rated,0,India,1548.92
395,Pizza Hut Delivery,Noida,"Italian, Pizza, Fast Food",No,Yes,No,No,2,2.3,Poor,62,India,4956.54
307724,Wah Ji Wah,Noida,North Indian,No,Yes,No,No,2,2.0,Poor,74,India,3097.84
1460,Chawla's Chic Inn,Noida,"North Indian, Mughlai",No,Yes,No,No,2,2.8,Average,58,India,3717.4
7991,Grill Point,Noida,Fast Food,No,No,No,No,1,3.2,Average,20,India,1239.13
7979,Hari Sweets,Noida,Mithai,No,No,No,No,1,3.1,Average,14,India,619.57
18323760,Sultanate of Spice,Noida,"North Indian, Mughlai",No,Yes,No,No,2,2.9,Average,43,India,3097.84
307491,Yamu's Panchayat,Noida,Street Food,No,No,No,No,1,3.2,Average,15,India,619.57
2334,Debon,Noida,"Raw Meats, North Indian, Fast Food",No,No,No,No,1,3.5,Good,85,India,2478.27
3153,Hot & Sour,Noida,Chinese,No,No,No,No,1,3.2,Average,46,India,1858.7
18361198,Open Kitchen,Noida,"North Indian, Mughlai",No,Yes,No,No,2,3.0,Average,12,India,3717.4
309215,Truffle Muffle,Noida,"Bakery, Desserts",No,No,No,No,1,3.4,Average,37,India,1858.7
18219552,Go! Biryani,Noida,Biryani,No,Yes,No,No,2,3.5,Good,144,India,3097.84
18478962,Tastee Chauka,Noida,North Indian,No,No,No,No,1,3.7,Good,31,India,2168.49
18472682,Maharba Chicken Point,Noida,"North Indian, Mughlai",No,No,No,No,1,0.0,Not rated,0,India,1858.7
18396192,Sweet Spells,Noida,Bakery,No,No,No,No,1,0.0,Not rated,0,India,1239.13
18138415,Foodie,Noida,"North Indian, Chinese, Fast Food",No,Yes,No,No,2,2.8,Average,8,India,3097.84
18429379,Lapaalap,Noida,North Indian,No,No,No,No,1,3.0,Average,5,India,1239.13
3443,Fresh Food Factory,Noida,"North Indian, Chinese",No,No,No,No,1,3.9,Good,140,India,1858.7
18466412,Bollycric,Noida,"North Indian, South Indian, Chinese",No,No,No,No,1,0.0,Not rated,3,India,1858.7
18180048,The Kitchen Factory,Noida,"North Indian, Chinese",No,No,No,No,1,0.0,Not rated,3,India,1858.7
302535,Caff La Poya,Noida,"Cafe, Continental, Fast Food, Italian",No,Yes,No,No,2,3.7,Good,164,India,3717.4
18311928,Elixir Health Caf,Noida,"Cafe, Healthy Food, Continental, Italian, Asian",Yes,Yes,No,No,2,3.7,Good,131,India,4956.54
18446503,Radhey Foodz,Noida,North Indian,No,No,No,No,1,3.0,Average,4,India,1239.13
18157374,The Kitchen,Noida,North Indian,No,No,No,No,2,2.7,Average,20,India,3717.4
309059,Uncle's Treat,Noida,Chinese,No,No,No,No,1,3.1,Average,5,India,2478.27
18291234,Wow! Momo,Noida,Chinese,No,No,No,No,1,2.6,Average,32,India,2168.49
18458315,KD's Hunger Point,Noida,"North Indian, Chinese",No,No,No,No,1,3.7,Good,49,India,1239.13
18457856,Food Town,Noida,"Chinese, North Indian, South Indian",No,No,No,No,1,0.0,Not rated,0,India,1548.92
18323684,The Big Chefs,Noida,"North Indian, Chinese",No,No,No,No,2,0.0,Not rated,1,India,3097.84
18244230,The Big Scoop,Noida,Ice Cream,No,No,No,No,1,0.0,Not rated,0,India,1548.92
18204467,Govinda's Restaurant,Noida,"North Indian, South Indian",No,No,No,No,1,3.0,Average,8,India,1858.7
18306542,Not Just Dilli,Noida,Street Food,No,No,No,No,1,3.2,Average,15,India,2788.05
18337925,RollsKing,Noida,Fast Food,No,No,No,No,1,3.4,Average,22,India,2478.27
18433854,Bunz & Dogz,Noida,American,No,No,No,No,1,0.0,Not rated,1,India,1858.7
313151,Radha Rani Bakery,Noida,"Bakery, Desserts",No,No,No,No,1,0.0,Not rated,2,India,1858.7
9735,Chauhan Vatika,Noida,"North Indian, Mughlai, Chinese",No,No,No,No,2,2.8,Average,28,India,3097.84
18440192,Frozen Stone,Noida,"Fast Food, Beverages",No,No,No,No,1,3.1,Average,4,India,1858.7
302501,Kavita's Restaurant,Noida,"North Indian, Mughlai, Chinese",No,Yes,No,No,2,2.6,Average,37,India,3407.62
303025,Mudrika Food Factory,Noida,"North Indian, Mughlai, Chinese",No,No,No,No,2,2.5,Average,20,India,3407.62
18424204,Pind Balluchi,Noida,"North Indian, Chinese, Mughlai",Yes,No,No,No,2,2.9,Average,7,India,5576.1
18393700,Zaffran- Ikshita's Kitchen,Noida,Kashmiri,No,No,No,No,1,3.0,Average,5,India,1858.7
18430590,Chaayos,Noida,"Cafe, Tea",No,Yes,No,No,1,3.6,Good,18,India,2478.27
18439524,Punjabi Tadka,Noida,"North Indian, Mughlai",No,Yes,No,No,1,3.7,Good,70,India,2788.05
18417576,Cafe Krisa,Noida,"Bakery, Desserts",No,No,No,No,1,0.0,Not rated,0,India,1858.7
18440395,Chill Grill,Noida,Fast Food,No,No,No,No,2,0.0,Not rated,0,India,3097.84
18423885,Dolce Gelato,Noida,"Ice Cream, Beverages, Fast Food",No,No,No,No,1,0.0,Not rated,0,India,1858.7
18421515,Maa Ka Khaana,Noida,North Indian,No,No,No,No,1,0.0,Not rated,0,India,1239.13
18359322,Heaven's Point,Noida,Fast Food,No,No,No,No,1,3.0,Average,6,India,619.57
457,Kamboj's,Noida,"North Indian, Mughlai, Chinese",Yes,Yes,No,No,2,2.8,Average,239,India,4956.54
18398459,Mexican Pizza,Noida,"Pizza, Fast Food",No,No,No,No,2,3.4,Average,15,India,3097.84
18255715,Shahenshah,Noida,"North Indian, Mughlai, Chinese",No,Yes,No,No,2,2.9,Average,7,India,3097.84
18427249,Snack Chat,Noida,"Fast Food, Italian",No,No,No,No,2,3.4,Average,23,India,3097.84
18391164,The Amazing Buger's,Noida,"Fast Food, Burger",No,No,No,No,1,2.9,Average,8,India,2478.27
18472655,The Black Box,Noida,"North Indian, Continental",No,Yes,No,No,1,3.1,Average,6,India,2478.27
18279437,Al Bake,Noida,"Fast Food, Chinese",No,Yes,No,No,1,3.7,Good,72,India,2788.05
18204489,Asian Fun,Noida,Chinese,No,Yes,No,No,2,3.8,Good,113,India,4336.97
18275704,Burnout,Noida,"Continental, Mexican, Italian",No,Yes,No,No,1,3.6,Good,111,India,2788.05
18332077,Cafe Fusion,Noida,"Cafe, Fast Food",No,Yes,No,No,1,3.7,Good,68,India,2168.49
18458632,Fit Bites,Noida,Healthy Food,Yes,Yes,No,No,2,3.7,Good,26,India,4956.54
18391158,Go Krazy,Noida,"Italian, Fast Food",No,No,No,No,1,3.5,Good,27,India,2478.27
18303845,Green Restaurant,Noida,"North Indian, Chinese, Mughlai",No,Yes,No,No,1,3.6,Good,47,India,2478.27
18352262,Hunger Strike,Noida,"Fast Food, North Indian",No,Yes,No,No,1,3.7,Good,92,India,2478.27
18427229,The Munchkart Cafe,Noida,"Fast Food, Chinese",No,Yes,No,No,1,3.8,Good,34,India,2168.49
18345747,Thee Pot,Noida,"Cafe, Fast Food",No,Yes,No,No,1,3.7,Good,80,India,2478.27
18368024,Waffles and Crepes,Noida,"Desserts, Beverages",No,No,No,No,1,3.9,Good,66,India,1548.92
18472419,Biryani Vice,Noida,"North Indian, Biryani",No,No,No,No,2,0.0,Not rated,0,India,3097.84
18284048,Chinese Chilly Sizzler,Noida,Chinese,No,No,No,No,1,0.0,Not rated,2,India,2168.49
18438321,Moonlight Cafe,Noida,"Continental, Fast Food, Italian",No,No,No,No,1,0.0,Not rated,3,India,2478.27
18319512,Sugar Ruffles,Noida,Bakery,No,No,No,No,2,0.0,Not rated,0,India,3097.84
309278,Bistro 37,Noida,"Fast Food, Chinese",No,No,No,No,1,4.3,Very Good,1005,India,2478.27
18419879,Desi Swag,Noida,"North Indian, Mughlai",No,Yes,No,No,2,4.3,Very Good,96,India,3097.84
9836,Teasta,Noida,"Fast Food, Beverages",No,No,No,No,1,4.1,Very Good,632,India,1239.13
307407,Appu Ghar Express,Noida,"Fast Food, Chinese",No,No,No,No,1,2.8,Average,63,India,2478.27
305317,Barista,Noida,Cafe,No,No,No,No,2,3.0,Average,26,India,4027.19
18430593,Burger King,Noida,"Burger, Fast Food",No,Yes,No,No,2,3.2,Average,13,India,3097.84
18349929,Keventers,Noida,Beverages,No,No,No,No,1,3.1,Average,7,India,2478.27
305222,McDonald's,Noida,"Fast Food, Burger",No,No,No,No,2,3.5,Good,53,India,3097.84
18356801,Baskin Robbins,Noida,Ice Cream,No,Yes,No,No,1,0.0,Not rated,2,India,1858.7
18432198,Cafe Buddy's,Noida,Fast Food,No,No,No,No,1,0.0,Not rated,1,India,619.57
18432025,Fusionn Rolls,Noida,Chinese,No,No,No,No,1,0.0,Not rated,0,India,1548.92
18265399,Kwality Walls - Happiness Station,Noida,Ice Cream,No,No,No,No,1,0.0,Not rated,0,India,1858.7
18432194,Shakti Food & Restaurant,Noida,North Indian,No,No,No,No,1,0.0,Not rated,0,India,1858.7
8385,Domino's Pizza,Noida,"Pizza, Fast Food",No,No,No,No,2,2.4,Poor,70,India,4336.97
